candidate_level,candidate_score,股票代號,股票名稱,市場,收盤價,MA20,是否站上 MA20,K 值,D 值,RSI,Volume_MA5,Volume_MA20,Volume_MA40,放量倍數,MACD_DIF,MACD_Signal,MACD_Histogram,MACD_Histogram_前1日,MACD_Histogram_前2日,MACD_綠柱趨緩接近翻紅,是否符合 KD 區間,是否符合 RSI 區間,是否明顯放量,MACD 是否綠柱趨緩接近翻紅,法人近 5 日是否合計買超,投信近 5 日是否買超,外資近 1 日買賣超張數,投信近 1 日買賣超張數,自營商近 1 日買賣超張數,三大法人近 1 日合計買賣超張數,外資近 5 日買賣超張數,投信近 5 日買賣超張數,自營商近 5 日買賣超張數,三大法人近 5 日合計買賣超張數,外資近 20 日買賣超張數,投信近 20 日買賣超張數,自營商近 20 日買賣超張數,三大法人近 20 日合計買賣超張數,最後更新日期
接近,80,2901,欣欣,上市,23.0,23.642499923706055,False,34.834377929759164,49.35680340787146,37.6277797664948,56846.2,18659.9,15103.05,3.0464364760797213,-0.11999101101815057,-0.08627501825304036,-0.03371599276511021,0.004174464871663536,0.014501045512875094,否,是,是,是,否,是,否,-2.0,0.0,0.0,-2.0,2.649,0.0,0.0,2.649,13.649000000000001,0.0,2.0,15.649000000000001,2026-09-11
符合,80,4406,新昕纖,上櫃,10.0,10.027000045776367,False,38.748537672158264,33.69818633041162,49.35789437444871,54800.0,28850.0,35450.0,1.89948006932409,-0.005521283981343217,0.003822729009781798,-0.009344012991125014,-0.011679344745995215,-0.01451802404534919,是,是,是,是,是,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,80,1475,業旺,上市,26.049999237060547,26.157499980926513,False,33.525977327899554,43.81457717255652,45.202263731625564,37203.6,21251.0,28475.775,1.7506752623405957,-0.13344284324395517,-0.1422546840017599,0.008811840757804723,0.016452226336910653,0.029367311950904668,否,是,是,是,否,是,否,-1.0,0.0,0.0,-1.0,24.584,0.0,0.0,24.584,21.584000000000003,0.0,-5.0,16.584,2026-09-11
符合,80,1616,億泰,上市,18.799999237060547,19.232499885559083,False,41.78723051632754,33.305509049200566,42.02824549427734,595393.2,344965.7,385778.725,1.7259489856527763,-0.24774117268112406,-0.22669872581143533,-0.02104244686968873,-0.018458647914553233,-0.01975343893701209,否,是,是,是,否,是,否,-2.964,0.0,-1.058,-4.022,376.06,0.0,-1.5160000000000002,374.544,715.5960000000001,0.0,1.871,717.4669999999999,2026-09-11
接近,80,7795,長廣,上市,507.0,541.25,False,36.76522309841499,38.357799316834296,48.5606610849166,1971633.8,1285082.0,1296713.425,1.5342474643641417,10.012790842392292,14.912640794065366,-4.899849951673074,-3.0795548481858255,-2.901613666238937,否,是,是,是,否,否,是,-224.977,28.0,-2.0,-198.977,-284.166,51.0,-56.0,-289.1660000000001,-288.18700000000007,49.0,-2.0,-241.18700000000007,2026-09-11
接近,70,6231,系微,上櫃,208.5,216.8,False,32.87214803863365,43.91004023759908,42.90997769993275,546386.6,259463.0,269265.575,2.1058362849423617,-2.4361266492275604,-3.390929661471255,0.9548030122436946,1.9310083494226742,2.4125189723633254,否,是,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,70,3521,台鋼建設,上櫃,12.0,12.175000047683715,False,39.58485904302502,45.37250783035125,44.54620172522411,80803.0,38526.4,40691.6,2.097341044063292,-0.06074633974045618,-0.058136945590878585,-0.0026093941495775944,0.006771961058614211,0.01691831575273685,否,是,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,70,2363,矽統,上市,50.70000076293945,51.33499946594238,False,30.950222206291844,38.56607949623372,44.404154167650645,8974857.2,4372595.95,5347947.525,2.0525237873853857,-0.6795957131734411,-0.9966249795743605,0.31702926640091933,0.43648812181752517,0.41276790103150174,否,是,是,是,否,否,否,-1973.5,0.0,-384.479,-2357.979,-4322.734,0.0,318.672,-4004.0620000000004,-7467.05,3.0,205.01600000000005,-7259.034000000001,2026-09-11
接近,70,2062,橋椿,上市,18.100000381469727,19.079999732971192,False,31.296043723868497,46.34227158195661,34.35498686469212,339384.2,180764.7,187427.175,1.8774915677673794,-0.03389846947453634,0.06912205785383538,-0.10302052732837172,-0.04353649097491952,0.03326526730585243,否,是,是,是,否,否,否,-93.964,0.0,1.0,-92.964,-163.786,0.0,-9.838000000000001,-173.624,4.293999999999983,0.0,-10.422000000000004,-6.127999999999968,2026-09-11
接近,70,6971,惠民實業,上櫃,24.899999618530273,25.954999732971192,False,33.65330912350807,39.684890574884065,33.04549811506544,71459.8,39624.95,34537.475,1.8034041683333357,-0.22238831818329885,-0.11090909486126113,-0.11147922332203772,-0.07614110658645407,-0.012184738130639416,否,是,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,70,6184,大豐電,上市,40.04999923706055,40.95749988555908,False,37.50823090667153,25.189614176582488,31.696777522298547,215084.8,120444.7,83938.525,1.7857556206292182,-0.631611907214328,-0.6036419464962252,-0.02796996071810287,-0.043202173313728554,-0.10103092541247471,是,否,是,是,是,是,否,-13.906,0.0,0.0,-13.906,161.605,0.0,0.0,161.605,102.60499999999999,0.0,4.0,106.60499999999999,2026-09-11
接近,70,5484,慧友,上市,39.849998474121094,40.26499996185303,False,35.66784998633489,38.883653342747586,46.03661267399466,494567.2,277919.65,318580.975,1.7795330412944892,-0.3279240986846901,-0.4863772319305891,0.15845313324589905,0.23198800828792754,0.32228481399857445,否,是,是,是,否,否,否,-16.0,0.0,-1.0,-17.0,-147.361,0.0,0.0,-147.361,-281.301,0.0,-9.0,-290.301,2026-09-11
接近,70,4538,大詠城,上櫃,17.350000381469727,17.57750005722046,False,30.571157953344567,37.40783171380934,42.08651185877612,31496.0,18093.95,18361.125,1.740692330861973,-0.03701017420945618,-0.03187004720805897,-0.00514012700139721,0.014972124705927153,0.020798421542957447,否,是,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,70,1409,新纖,上市,24.450000762939453,24.732500076293945,False,36.83017417237137,40.94094984816998,49.25806630103231,36728492.2,21125377.55,17102296.35,1.7385957771912106,0.22657290461567925,0.19910667823690675,0.027466226378772496,0.09833513573804797,0.1291100354336614,否,是,是,是,否,否,否,-4170.0,0.0,-143.951,-4313.951,-7850.915999999997,-10.0,-1245.254,-9106.169999999998,-31740.149999999994,293.0,381.921,-31065.228999999996,2026-09-11
接近,70,4402,郡都開發,上櫃,14.300000190734863,14.832500123977661,False,43.039062964262456,43.077868285557116,35.55364125218013,25623.4,15846.65,20781.225,1.6169600514935334,-0.4294443124027083,-0.41099218204566146,-0.018452130357046848,-0.028248249120930435,-0.035603961048374766,是,是,是,否,是,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,70,1418,東華,上市,17.5,17.725,False,39.318459506395186,42.25862187067962,39.61121195105743,23680.4,14762.75,16671.85,1.6040642834160304,-0.13766884442657457,-0.13867695512509096,0.0010081106985163901,0.007633867230955105,0.009405419894014444,否,是,是,是,否,否,否,-6.0,0.0,0.0,-6.0,-5.585000000000001,0.0,0.0,-5.585000000000001,14.415,0.0,1.0,15.415,2026-09-11
接近,70,2424,隴華,上市,8.010000228881836,8.10900013446808,False,34.44892346365793,34.53437740517615,40.50060408235323,41264.0,26375.35,27115.9,1.564491087322064,-0.1681450042587489,-0.18889864769714657,0.020753643438397668,0.01761051001190167,0.013945988968549344,否,是,是,是,否,否,否,-12.0,0.0,0.0,-12.0,-27.0,0.0,0.0,-27.0,-71.1,0.0,0.0,-71.1,2026-09-11
接近,70,4923,力士,上櫃,51.70000076293945,53.17500019073486,False,46.666066057285796,49.23571909550843,49.820756858948016,684774.8,442686.25,401128.1,1.5468625917339878,1.0773164460794789,1.1212437678096254,-0.043927321730146573,0.20199983654741116,0.21482058617518462,否,是,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,60,1441,大東,上市,8.6899995803833,8.863499975204467,False,28.94299875005079,23.484215535822447,40.87031569554968,52760.8,20720.6,17470.475,2.546296921903806,-0.07243877195740112,-0.05661243545423022,-0.015826336503170897,-0.0144377374252748,-0.017376206321409307,否,否,是,是,否,是,否,-2.0,0.0,0.0,-2.0,9.59,0.0,0.0,9.59,0.5899999999999999,0.0,2.0,2.59,2026-09-11
接近,60,2024,志聯,上市,13.149999618530273,13.34500002861023,False,24.830023537166085,24.97742717552058,42.0146783265115,23430.6,12093.7,13161.775,1.9374219635016576,-0.10462202593072512,-0.09624882559363876,-0.008373200337086356,-0.004859638752443732,-0.0025688620323367495,否,否,是,是,否,是,否,0.0,0.0,0.0,0.0,6.865,0.0,0.0,6.865,6.864000000000001,0.0,0.0,6.864000000000001,2026-09-10
接近,60,5007,三星,上市,55.79999923706055,56.22000007629394,False,59.755876771777494,69.32059402460378,43.15457451822677,79254.4,41885.0,48764.8,1.8921905216664676,-0.0029500037705787463,0.011600149685811773,-0.014550153456390519,0.026678134920365117,0.049275665630630835,否,否,是,是,否,是,否,-18.0,0.0,-4.0,-22.0,28.737000000000002,0.0,-4.0,24.737000000000002,-4.262999999999998,0.0,-6.0,-10.262999999999998,2026-09-11
接近,60,5210,寶碩,上櫃,28.450000762939453,28.857499980926512,False,39.10230924655894,35.07676529883409,46.38547194735708,282698.6,155885.2,234011.2,1.813505066548973,-0.07462053326021234,-0.08746257667859836,0.012842043418386018,0.04259612096397197,-0.03435800581950278,否,是,是,否,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,60,1521,大億,上市,24.850000381469727,25.60499973297119,False,13.85851370203244,28.042898595630106,33.99290333808602,26890.4,15836.8,19263.725,1.697969286724591,-0.09590347701719892,0.01390557599757239,-0.10980905301477131,-0.08834090884171505,-0.06257520526558805,否,否,是,是,否,是,否,0.0,0.0,-2.0,-2.0,31.672,0.0,-2.0,29.672,50.672,0.0,-2.0,48.672,2026-09-11
接近,60,6965,中傑-KY,上市,69.80000305175781,74.0050006866455,False,32.61474659509149,47.18412621047186,26.808494450146583,39223.0,24528.55,28722.925,1.5990753631992107,-1.2111055921268274,-0.9489515104689763,-0.26215408165785115,-0.07425947368357866,0.12239676105412434,否,是,否,是,否,是,否,-21.0,0.0,0.0,-21.0,39.357,0.0,-1.0,38.357,45.357,0.0,3.0,48.357,2026-09-11
接近,60,6877,鏵友益,上櫃,112.0,115.975,False,33.8437807733327,39.830872608743725,42.29731724783184,76350.2,49490.4,69084.575,1.542727478460469,-1.8989676112734344,-2.1314108191570558,0.23244320788362138,0.5025023074482626,0.515916719619864,否,是,是,否,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,60,3666,光耀,上櫃,25.0,25.094999885559083,False,56.549386123415175,50.84736680550468,45.4040547371116,70001.2,45918.55,46302.8,1.5244645137967117,-0.036280803553740526,-0.021900047485871574,-0.014380756067868952,-0.016639035390519644,-0.018584136499444785,是,否,是,是,是,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,6953,家碩,上櫃,229.5,234.95,False,27.482819631632882,41.6206712177329,49.23268595470137,110366.2,52198.25,45708.55,2.114365903071463,3.837275806403028,4.599608359317755,-0.7623325529147271,0.06084576864199054,0.48487947742036397,否,否,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,8401,白紗科,上櫃,22.649999618530273,22.877499866485596,False,31.042130190413513,27.45108998536795,40.97310283579827,60417.8,30156.6,31272.125,2.0034685607793983,-0.061108477336972555,-0.03287082792573996,-0.028237649411232593,-0.027887165125633665,-0.02462016352385967,否,否,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,5547,久舜,上櫃,19.950000762939453,19.84000015258789,True,40.01741767746736,34.299297773590666,52.90254532261183,44855.6,22713.9,21808.025,1.9748083772491731,-0.0027580773584716667,-0.025420873713790936,0.02266279635531927,0.01763552535150761,0.018773797120075153,否,是,否,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,3346,麗清,上市,19.799999237060547,19.679999923706056,True,46.47839009806021,28.799618302230947,49.41596328264393,671389.0,346037.45,357674.075,1.9402206321887991,-0.45522024630930247,-0.5475585817231227,0.0923383354138202,0.042667676272356014,-0.08784802421394389,否,否,是,是,否,否,否,-263.816,0.0,4.998,-258.818,-400.113,0.0,6.252,-393.861,-640.0330000000001,0.0,8.769,-631.264,2026-09-11
接近,50,4961,天鈺,上市,170.0,166.825,True,68.05953317043907,71.36639780365184,53.84954112099156,1225968.8,637320.75,625794.7,1.9236291929926965,2.1680760481050356,1.438968733748203,0.7291073143568325,1.0314337713139352,1.154691911783287,否,否,否,是,否,是,是,277.579,0.0,-9.982,267.597,1690.693,1.0,63.44500000000001,1755.138,1574.63,66.0,57.225000000000016,1697.8549999999998,2026-09-11
接近,50,4930,燦星網,上市,15.850000381469727,16.127500009536742,False,36.56284186590048,50.54164613828107,37.883274510520216,53821.8,28300.85,61362.2,1.901773268294062,-0.07897594052990797,-0.07110469683207549,-0.007871243697832486,0.007980697852793664,0.023428141016727536,否,否,是,否,否,是,否,-4.0,0.0,0.0,-4.0,9.709,0.0,0.0,9.709,21.709,0.0,3.0,24.709,2026-09-11
接近,50,3178,公準,上櫃,59.29999923706055,60.43999977111817,False,25.69988913331287,38.48447002705217,46.68242198040275,124940.4,66743.7,83782.025,1.8719429698982826,0.072179998067611,0.09690871669377851,-0.024728718626167517,0.1141277536707112,0.22280402749044245,否,否,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,3535,晶彩科,上市,83.69999694824219,87.92000007629395,False,26.36746472568687,40.6308659114034,40.71491106998746,1101383.4,611196.75,776130.75,1.802011218155201,-1.1176916952244653,-1.1315362070669943,0.013844511842528995,0.30569289490737295,0.5789926962808787,否,否,是,是,否,否,否,35.296,0.0,-2.112,33.184,-745.8140000000001,0.0,2.8889999999999993,-742.9250000000001,-567.812,0.0,26.676999999999996,-541.1350000000001,2026-09-11
接近,50,4545,銘鈺,上市,32.599998474121094,31.97999973297119,True,36.89755534301023,40.12856081372185,52.64804200669088,147924.8,82694.1,85890.075,1.7888192748938556,-0.32310983661247406,-0.4301707686105979,0.10706093199812383,0.04450704309259834,0.06981079296370607,否,是,否,是,否,否,否,-58.0,0.0,39.0,-19.0,-72.313,0.0,39.0,-33.313,-44.313,0.0,41.0,-3.312999999999999,2026-09-11
接近,50,2460,建通,上市,30.049999237060547,28.964999961853028,True,44.41773098736642,40.96264471699051,52.89816182450058,570933.4,325367.7,380732.75,1.7547328760660632,-0.21211664107085326,-0.5442166580985996,0.3321000170277464,0.33352602575555934,0.23048427559272122,否,是,否,是,否,否,否,90.993,0.0,0.0,90.993,-188.02200000000002,0.0,4.0,-184.022,-60.02500000000005,0.0,2.0,-58.02500000000005,2026-09-11
接近,50,7770,君曜,上櫃,36.04999923706055,36.63999996185303,False,54.96380799750491,43.56092850210645,41.052605588691875,21021.0,12163.95,8994.375,1.7281392968566953,-0.9279996992609227,-1.1045097413211686,0.1765100420602459,0.17238534278719708,0.02045789898678363,否,否,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,3038,全台,上市,20.0,20.270000171661376,False,32.97437975154169,27.422734988637586,37.512818158666086,293855.2,171125.55,190860.325,1.7171906825135115,-0.19902401797521208,-0.20121631610508844,0.002192298129876369,0.001264508458405783,-0.007568598928876347,否,否,是,是,否,否,否,-1.0,0.0,-12.0,-13.0,-21.056999999999995,0.0,-1.0,-22.056999999999995,-127.21699999999998,0.0,7.0,-120.217,2026-09-11
接近,50,3067,全域,上櫃,16.899999618530273,17.24499979019165,False,28.5312955792904,35.29116113935625,41.157852175235654,6213.0,3653.25,3776.625,1.700677478957093,-0.310996076198645,-0.2358291038354765,-0.0751669723631685,-0.10322828732770517,-0.09548106031071202,否,否,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,3349,寶德,上櫃,20.5,22.687500190734863,False,32.0167238451977,33.576751307045136,29.250974764500597,242085.6,143077.4,138846.7,1.6919904890639612,-0.4875755260516179,-0.13117812712389865,-0.35639739892771927,-0.3462873538654481,-0.3005829665216475,否,是,否,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,6703,軒郁,上櫃,100.0,102.675,False,27.211501344371822,41.704525425598945,34.114279618781225,62056.6,36738.65,45467.15,1.6891366449229896,-0.9247942446798874,-0.634026615115554,-0.29076762956433333,-0.23821883038836145,-0.1772000755946006,否,否,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,8926,台汽電,上市,58.0,57.069999885559085,True,64.62005332883234,65.79624086654589,46.4783340333885,4545142.4,2715928.9,3781898.875,1.673513029004552,-0.8364355148847835,-1.4595884088074373,0.6231528939226538,0.682057246151569,0.6712152572271917,否,否,是,否,否,否,是,-701.13,82.444,-1.693,-620.379,-5728.973,161.16700000000003,0.6980000000000004,-5567.108,-5572.3460000000005,301.16700000000003,46.383999999999986,-5224.795,2026-09-11
接近,50,8034,榮群,上櫃,19.75,19.467500114440917,True,35.9149629833055,49.65691874321548,50.861306789507516,177654.0,108316.2,106645.45,1.6401424717632267,0.1800032806873766,0.08595799471288987,0.09404528597448672,0.14494141049036294,0.192749461889927,否,是,否,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,1813,寶利徠,上櫃,11.5,11.489999961853027,True,44.69252003202464,26.660975564645234,49.432412563082345,24198.6,15053.6,15445.4,1.607495881383855,-0.05900991134555866,-0.05603008153724396,-0.002979829808314703,-0.013422572574121279,-0.012884043134495989,否,否,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,8171,天宇,上櫃,19.850000381469727,19.780000019073487,True,50.4958997964071,46.09227466754399,49.34620681261104,195994.8,124290.5,110135.675,1.5769089351157166,-0.046355749581042716,-0.08673480148869171,0.040379051907649,0.04557419974611973,0.02091421480116043,否,否,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,5212,凌網,上櫃,47.0,46.597500228881835,True,47.48499610382916,35.213688409778946,53.75172266796249,12600.8,8051.4,7177.325,1.565044588518767,-0.11416174128654433,-0.13048199867665985,0.016320257390115528,-0.031139706875651485,-0.020843776598094693,否,是,否,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,5443,均豪,上櫃,105.5,108.65,False,25.14957974782833,41.20298383261152,47.56182858183529,3686439.4,2371849.9,2152003.75,1.5542464976388262,2.252580240272607,2.757669070292687,-0.50508883002008,0.0012062358634601367,0.5123824235738428,否,否,是,是,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,6112,邁達特,上市,46.04999923706055,44.982500076293945,True,41.54654208747635,37.95564943307156,57.45057283042667,548612.4,356726.25,485570.725,1.5379086904874537,0.3454823881961957,0.41112627081634,-0.06564388262014431,-0.14871835370584452,-0.1477676301404131,否,是,否,否,否,是,否,317.372,0.0,2.329,319.701,185.68,0.0,-12.56,173.12000000000006,600.1560000000002,0.0,-13.146999999999998,587.009,2026-09-11
接近,50,6969,成信實業*-創,上市,33.650001525878906,34.2475004196167,False,37.98292782994074,43.45241873347196,50.17666210346853,316457.4,206785.15,343400.325,1.530368113957893,0.6085542799256274,0.8166908835921214,-0.208136603666494,-0.14564366970219844,-0.10748468146016055,否,是,否,否,否,是,否,33.0,0.0,2.96,35.96,283.389,0.0,7.821999999999998,291.211,487.719,0.0,9.084,496.803,2026-09-11
接近,50,1506,正道,上市,9.920000076293945,10.10600004196167,False,12.154746656041565,18.5722070268489,37.46279971442536,273899.2,180872.2,211473.65,1.5143244788309094,-0.10222313105339254,-0.09215907373991822,-0.010064057313474317,-0.007815211112890158,-0.005324262601776736,否,否,是,否,否,是,否,4.0,0.0,0.0,4.0,29.662,0.0,0.0,29.662,-81.535,0.0,5.0,-76.535,2026-09-11
接近,50,8183,精星,上櫃,28.649999618530273,28.930000209808348,False,43.61266479387797,34.600782634154825,45.86742604055583,393359.0,263776.35,253732.225,1.4912595462026828,-0.40801941888273063,-0.4517524869682631,0.043733068085532456,0.028576285752247688,-0.026902116015834254,否,是,是,否,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,3713,新晶投控,上櫃,14.399999618530273,14.630000019073487,False,33.4316799989592,39.29773865642497,45.11364223528404,38030.2,25688.55,31424.15,1.4804338898069374,-0.07701993387431116,-0.053744583961202755,-0.02327534991310841,-0.024389126392929936,-0.03361104355185596,是,是,是,否,是,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,6722,輝創,上市,32.650001525878906,32.714999961853025,False,48.784529918223456,48.960795341136404,45.34251111082824,35962.4,24543.1,31410.8,1.4652753727116787,-0.15257506037890778,-0.2328690238562996,0.08029396347739182,0.10628806878353603,0.08655017620992922,否,是,是,否,否,是,否,0.0,0.0,0.0,0.0,8.785,0.0,0.0,8.785,23.785,0.0,1.0,24.785,2026-09-11
接近,50,4157,太景*-KY,上櫃,8.680000305175781,8.92200002670288,False,30.703634827753117,38.08994031866781,45.27964255421686,1086968.4,741870.45,793254.25,1.4651727939831003,0.03892461333782116,0.07112944630282977,-0.03220483296500862,-0.014851350564015181,-0.00540147054150511,否,是,是,否,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,6968,萬達寵物,上櫃,41.70000076293945,42.0258825302124,False,46.43492777485878,40.486492038057555,44.12854495595386,58358.0,39845.85,53990.3,1.4645941798204833,-0.2554136356187584,-0.2424181720878229,-0.012995463530935503,-0.02342259318296705,-0.034620797789516655,是,是,是,否,是,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,4401,東隆興,上櫃,13.800000190734863,13.997499990463258,False,30.282092608906158,36.86860783381333,41.370015062514284,50419.6,38043.5,38009.05,1.3253144426774612,-0.07126165988312039,-0.06521128910902448,-0.006050370774095912,0.002494860857096798,0.01175532639731025,否,是,是,否,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,6136,富爾特,上市,24.700000762939453,24.817499923706055,False,52.814680541808734,46.5043729958319,49.57719605925735,259516.8,205839.3,184476.0,1.260773817244812,-0.050671778673208934,-0.017609256169629325,-0.033062522503579606,-0.04694530338995145,-0.05994138190011206,是,否,是,否,是,是,否,35.917,0.0,0.0,35.917,109.987,0.0,26.0,135.987,-75.74700000000001,0.0,30.0,-45.747000000000014,2026-09-11
接近,50,6835,圓裕,上市,30.149999618530273,30.997500038146974,False,38.214499914871595,44.99980083489713,33.95876728148042,23401.2,18752.05,28727.8,1.2479275599201154,-0.21733365651409287,-0.2308546460204848,0.01352098950639194,0.07929157801350634,0.0944554627612198,否,是,是,否,否,是,否,14.0,0.0,0.0,14.0,49.586,0.0,0.0,49.586,57.586,0.0,1.0,58.586,2026-09-11
接近,50,2028,威致,上市,15.699999809265137,15.75,False,40.442636739115194,40.15886563053112,49.08288384224234,99264.0,79568.3,96674.525,1.247531994525458,0.025213758789925933,0.020205345520489627,0.005008413269436306,0.014486602057660058,-0.0024241427637292368,否,是,是,否,否,是,否,-21.0,0.0,-11.0,-32.0,39.919,0.0,-7.0,32.919,71.91899999999998,0.0,4.0,75.91899999999998,2026-09-11
接近,50,9943,好樂迪,上市,50.79999923706055,51.179999923706056,False,32.9526254769319,43.16323243082781,39.023007767443666,57690.6,46702.4,75332.0,1.235281270341567,-0.31463698794175343,-0.36084491348609976,0.04620792554434633,0.06547219378688585,0.0757845699741646,否,是,是,否,否,是,否,-6.0,0.0,0.0,-6.0,64.113,0.0,-1.0,63.113,153.406,0.0,-14.0,139.406,2026-09-11
接近,50,8349,恒耀國際,上櫃,38.400001525878906,39.05500049591065,False,37.54460788550436,41.42652616608903,32.9322293081113,107573.0,88352.6,81547.225,1.2175419851820999,-0.2881604119896366,-0.23398741009273413,-0.05417300189690247,-0.04856666542424004,-0.032353610622012974,否,是,是,否,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,50,1220,台榮,上市,10.850000381469727,10.85249991416931,False,41.62483521408852,35.19296005684991,44.97448552684759,98684.4,95873.2,83431.925,1.0293220628914024,-0.08634455179025657,-0.11156363482608603,0.025219083035829454,0.02352419867099885,0.020567058808589084,否,是,是,否,否,是,否,-1.093,0.0,-0.194,-1.287,32.214999999999996,0.0,-1.2580000000000005,30.956999999999997,139.235,0.0,1.1939999999999995,140.42900000000003,2026-09-11
接近,50,5546,永固-KY,上市,14.550000190734863,14.397499990463256,True,32.7959630550061,43.759735135340165,49.48557906563205,48474.2,53626.2,43041.35,0.9039275577982404,0.01586002316404489,-0.041275107453300784,0.057135130617345674,0.0739402046213054,0.10555783281959863,否,是,是,否,否,是,否,-2.0,0.0,-5.0,-7.0,23.73,0.0,0.0,23.73,66.754,0.0,3.0,69.754,2026-09-11
接近,50,8488,吉源-KY,上市,10.050000190734863,10.035500001907348,True,31.31090119732397,35.94730000934322,47.89283850798101,101674.0,123968.5,86959.275,0.8201599599898362,0.05030243751806118,0.02147753618941339,0.028824901328647793,0.04988676585989935,0.0638373945363778,否,是,是,否,否,是,否,-26.0,0.0,0.0,-26.0,23.652,0.0,5.395,29.047000000000004,79.652,0.0,10.395,90.04700000000001,2026-09-11
接近,40,2468,華經,上市,35.79999923706055,33.96749973297119,True,43.5662237425682,26.367438649694197,59.15334734375293,974584.4,398616.7,449621.725,2.4449161312107597,-0.3545193169059857,-0.45991500088436416,0.10539568397837845,-0.11233585333473373,-0.11233924126896716,否,否,否,是,否,是,否,116.335,0.0,1.559,117.89399999999999,57.95699999999998,0.0,1.559,59.516000000000005,106.434,0.0,4.559,110.993,2026-09-11
接近,40,6128,上福,上市,18.799999237060547,19.920000076293945,False,9.222378052392042,14.247563029829514,28.121672675355,193985.0,91269.25,84248.925,2.125414638555702,-0.30905644520534636,-0.1753980228300969,-0.13365842237524947,-0.11604003952542805,-0.09143321287531708,否,否,否,是,否,是,否,37.0,0.0,-5.876,31.124,130.14100000000002,0.0,-5.220000000000001,124.92100000000002,147.141,0.0,2.6530000000000005,149.794,2026-09-11
